timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1607676145763,260,Browse laptops-Options bycat,200,OK,DemoBlaze 1-13,text,true,,509,397,10,10,https://api.demoblaze.com/bycat,260,0,0
1607676145735,296,Login-Post check,200,OK,DemoBlaze 1-11,text,true,,560,395,10,10,https://api.demoblaze.com/check,296,0,0
1607676145747,304,Browse laptops-Post bycat,200,OK,DemoBlaze 1-12,text,true,,1445,381,10,10,https://api.demoblaze.com/bycat,304,0,0
1607676145791,262,Browse laptops-Options bycat,200,OK,DemoBlaze 1-15,text,true,,509,397,10,10,https://api.demoblaze.com/bycat,262,0,0
1607676146053,63,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-12,text,true,,5369,388,10,10,https://demoblaze.com/prod.html?idp_=15,62,0,0
1607676145818,299,Login-Post check,200,OK,DemoBlaze 1-18,text,true,,560,395,10,10,https://api.demoblaze.com/check,299,0,0
1607676145826,293,Login-Post check,200,OK,DemoBlaze 1-17,text,true,,565,395,10,10,https://api.demoblaze.com/check,293,0,0
1607676145856,287,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-19,text,true,,560,412,10,10,https://api.demoblaze.com/check,287,0,0
1607676145901,290,Browse laptops-Post bycat,200,OK,DemoBlaze 1-14,text,true,,1445,381,10,10,https://api.demoblaze.com/bycat,290,0,0
1607676145900,295,Browse laptops-Post bycat,200,OK,DemoBlaze 1-20,text,true,,1445,381,10,10,https://api.demoblaze.com/bycat,295,0,0
1607676145958,288,Browse laptops-Post bycat,200,OK,DemoBlaze 1-16,text,true,,1445,381,10,10,https://api.demoblaze.com/bycat,288,0,0
1607676146031,259,Browse laptops-Options bycat,200,OK,DemoBlaze 1-11,text,true,,509,397,10,10,https://api.demoblaze.com/bycat,259,0,0
1607676146024,294,Browse laptops-Post bycat,200,OK,DemoBlaze 1-13,text,true,,1445,381,10,10,https://api.demoblaze.com/bycat,294,0,0
1607676146053,295,Browse laptops-Post bycat,200,OK,DemoBlaze 1-15,text,true,,1445,381,10,10,https://api.demoblaze.com/bycat,295,0,0
1607676146119,258,Browse laptops-Options bycat,200,OK,DemoBlaze 1-17,text,true,,509,397,10,10,https://api.demoblaze.com/bycat,258,0,0
1607676146117,266,Browse laptops-Options bycat,200,OK,DemoBlaze 1-18,text,true,,509,397,10,10,https://api.demoblaze.com/bycat,266,0,0
1607676146116,287,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-12,text,true,,560,412,10,10,https://api.demoblaze.com/check,287,0,0
1607676146348,61,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-15,text,true,,5369,388,10,10,https://demoblaze.com/prod.html?idp_=15,60,0,0
1607676146143,277,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-19,text,true,,697,390,10,10,https://api.demoblaze.com/view,277,0,0
1607676146191,261,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-14,text,true,,5369,388,10,10,https://demoblaze.com/prod.html?idp_=15,261,0,0
1607676146195,286,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-20,text,true,,5369,388,10,10,https://demoblaze.com/prod.html?idp_=15,286,0,0
1607676146246,273,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-16,text,true,,5369,388,10,10,https://demoblaze.com/prod.html?idp_=15,272,0,0
1607676146290,282,Browse laptops-Post bycat,200,OK,DemoBlaze 1-11,text,true,,1445,381,10,10,https://api.demoblaze.com/bycat,282,0,0
1607676146318,283,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-13,text,true,,5369,388,10,10,https://demoblaze.com/prod.html?idp_=15,282,0,0
1607676146572,60,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-11,text,true,,5369,388,10,10,https://demoblaze.com/prod.html?idp_=15,60,0,0
1607676146377,299,Browse laptops-Post bycat,200,OK,DemoBlaze 1-17,text,true,,1450,381,10,10,https://api.demoblaze.com/bycat,299,0,0
1607676146409,270,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-15,text,true,,560,412,10,10,https://api.demoblaze.com/check,270,0,0
1607676146420,261,Add to cart-Options add to cart,200,OK,DemoBlaze 1-19,text,true,,509,418,10,10,https://api.demoblaze.com/addtocart,261,0,0
1607676146403,278,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-12,text,true,,697,390,10,10,https://api.demoblaze.com/view,278,0,0
1607676146383,298,Browse laptops-Post bycat,200,OK,DemoBlaze 1-18,text,true,,1445,381,10,10,https://api.demoblaze.com/bycat,298,0,0
1607676146676,60,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-17,text,true,,5369,388,10,10,https://demoblaze.com/prod.html?idp_=15,59,0,0
1607676146452,286,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-14,text,true,,560,412,10,10,https://api.demoblaze.com/check,286,0,0
1607676146681,64,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-18,text,true,,5373,388,10,10,https://demoblaze.com/prod.html?idp_=15,64,0,0
1607676146482,285,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-20,text,true,,560,412,10,10,https://api.demoblaze.com/check,285,0,0
1607676146519,291,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-16,text,true,,560,412,10,10,https://api.demoblaze.com/check,291,0,0
1607676146601,278,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-13,text,true,,560,412,10,10,https://api.demoblaze.com/check,278,0,0
1607676146633,282,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-11,text,true,,560,412,10,10,https://api.demoblaze.com/check,282,0,0
1607676146681,258,Add to cart-Options add to cart,200,OK,DemoBlaze 1-12,text,true,,509,418,10,10,https://api.demoblaze.com/addtocart,258,0,0
1607676146679,290,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-15,text,true,,697,390,10,10,https://api.demoblaze.com/view,290,0,0
1607676146681,327,Add to cart-Post add to cart,200,OK,DemoBlaze 1-19,text,true,,367,487,10,10,https://api.demoblaze.com/addtocart,327,0,0
1607676146738,275,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-14,text,true,,697,390,10,10,https://api.demoblaze.com/view,275,0,0
1607676146736,291,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-17,text,true,,560,412,10,10,https://api.demoblaze.com/check,291,0,0
1607676146745,288,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-18,text,true,,560,412,10,10,https://api.demoblaze.com/check,288,0,0
1607676146767,285,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-20,text,true,,697,390,10,10,https://api.demoblaze.com/view,285,0,0
1607676147008,58,Cart-Get cart,200,OK,DemoBlaze 1-19,text,true,,5691,397,10,10,https://demoblaze.com/cart.html,57,0,0
1607676146810,285,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-16,text,true,,702,390,10,10,https://api.demoblaze.com/view,285,0,0
1607676146879,284,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-13,text,true,,697,390,10,10,https://api.demoblaze.com/view,284,0,0
1607676146915,298,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-11,text,true,,697,390,10,10,https://api.demoblaze.com/view,298,0,0
1607676146969,257,Add to cart-Options add to cart,200,OK,DemoBlaze 1-15,text,true,,509,418,9,9,https://api.demoblaze.com/addtocart,257,0,0
1607676146939,302,Add to cart-Post add to cart,200,OK,DemoBlaze 1-12,text,true,,367,487,9,9,https://api.demoblaze.com/addtocart,302,0,0
1607676147013,278,Add to cart-Options add to cart,200,OK,DemoBlaze 1-14,text,true,,509,418,9,9,https://api.demoblaze.com/addtocart,278,0,0
1607676147027,288,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-17,text,true,,697,390,9,9,https://api.demoblaze.com/view,288,0,0
1607676147033,291,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-18,text,true,,697,390,9,9,https://api.demoblaze.com/view,291,0,0
1607676147055,272,Add to cart-Options add to cart,200,OK,DemoBlaze 1-20,text,true,,509,418,9,9,https://api.demoblaze.com/addtocart,272,0,0
1607676147096,261,Add to cart-Options add to cart,200,OK,DemoBlaze 1-16,text,true,,509,418,9,9,https://api.demoblaze.com/addtocart,261,0,0
1607676147066,299,Cart-Post check,200,OK,DemoBlaze 1-19,text,true,,560,404,9,9,https://api.demoblaze.com/check,299,0,0
1607676147163,260,Add to cart-Options add to cart,200,OK,DemoBlaze 1-13,text,true,,509,418,9,9,https://api.demoblaze.com/addtocart,260,0,0
1607676147241,274,Cart-Get cart,200,OK,DemoBlaze 1-12,text,true,,5691,397,9,9,https://demoblaze.com/cart.html,273,0,0
1607676147227,294,Add to cart-Post add to cart,200,OK,DemoBlaze 1-15,text,true,,367,487,9,9,https://api.demoblaze.com/addtocart,294,0,0
1607676147315,263,Add to cart-Options add to cart,200,OK,DemoBlaze 1-17,text,true,,509,418,9,9,https://api.demoblaze.com/addtocart,263,0,0
1607676147325,267,Add to cart-Options add to cart,200,OK,DemoBlaze 1-18,text,true,,509,418,9,9,https://api.demoblaze.com/addtocart,267,0,0
1607676147291,312,Add to cart-Post add to cart,200,OK,DemoBlaze 1-14,text,true,,367,487,9,9,https://api.demoblaze.com/addtocart,312,0,0
1607676147327,310,Add to cart-Post add to cart,200,OK,DemoBlaze 1-20,text,true,,367,487,9,9,https://api.demoblaze.com/addtocart,310,0,0
1607676147357,305,Add to cart-Post add to cart,200,OK,DemoBlaze 1-16,text,true,,367,487,9,9,https://api.demoblaze.com/addtocart,305,0,0
1607676147365,307,Cart-Post view cart,200,OK,DemoBlaze 1-19,text,true,,564,420,9,9,https://api.demoblaze.com/viewcart,307,0,0
1607676147423,291,Add to cart-Post add to cart,200,OK,DemoBlaze 1-13,text,true,,367,487,9,9,https://api.demoblaze.com/addtocart,291,0,0
1607676147521,276,Cart-Get cart,200,OK,DemoBlaze 1-15,text,true,,5691,397,9,9,https://demoblaze.com/cart.html,275,0,0
1607676147515,288,Cart-Post check,200,OK,DemoBlaze 1-12,text,true,,560,404,9,9,https://api.demoblaze.com/check,288,0,0
1607676147603,272,Cart-Get cart,200,OK,DemoBlaze 1-14,text,true,,5691,397,9,9,https://demoblaze.com/cart.html,271,0,0
1607676147578,297,Add to cart-Post add to cart,200,OK,DemoBlaze 1-17,text,true,,367,487,9,9,https://api.demoblaze.com/addtocart,297,0,0
1607676147592,294,Add to cart-Post add to cart,200,OK,DemoBlaze 1-18,text,true,,367,487,9,9,https://api.demoblaze.com/addtocart,294,0,0
1607676147637,266,Cart-Get cart,200,OK,DemoBlaze 1-20,text,true,,5691,397,9,9,https://demoblaze.com/cart.html,266,0,0
1607676147662,265,Cart-Get cart,200,OK,DemoBlaze 1-16,text,true,,5691,397,9,9,https://demoblaze.com/cart.html,265,0,0
1607676147875,64,Cart-Get cart,200,OK,DemoBlaze 1-17,text,true,,5691,397,9,9,https://demoblaze.com/cart.html,64,0,0
1607676147672,282,Cart-Post view,200,OK,DemoBlaze 1-19,text,true,,697,379,9,9,https://api.demoblaze.com/view,282,0,0
1607676147714,274,Cart-Get cart,200,OK,DemoBlaze 1-13,text,true,,5691,397,9,9,https://demoblaze.com/cart.html,274,0,0
1607676147797,283,Cart-Post check,200,OK,DemoBlaze 1-15,text,true,,560,404,9,9,https://api.demoblaze.com/check,283,0,0
1607676147803,317,Cart-Post view cart,200,OK,DemoBlaze 1-12,text,true,,564,420,9,9,https://api.demoblaze.com/viewcart,317,0,0
1607676147875,280,Cart-Post check,200,OK,DemoBlaze 1-14,text,true,,560,404,9,9,https://api.demoblaze.com/check,280,0,0
1607676147886,279,Cart-Get cart,200,OK,DemoBlaze 1-18,text,true,,5691,397,9,9,https://demoblaze.com/cart.html,278,0,0
1607676147927,280,Cart-Post check,200,OK,DemoBlaze 1-16,text,true,,560,404,9,9,https://api.demoblaze.com/check,280,0,0
1607676147954,263,Place order-Options delete cart,200,OK,DemoBlaze 1-19,text,true,,509,411,9,9,https://api.demoblaze.com/deletecart,263,0,0
1607676147939,296,Cart-Post check,200,OK,DemoBlaze 1-17,text,true,,560,404,9,9,https://api.demoblaze.com/check,296,0,0
1607676147903,340,Cart-Post check,200,OK,DemoBlaze 1-20,text,true,,560,404,9,9,https://api.demoblaze.com/check,340,0,0
1607676147989,289,Cart-Post check,200,OK,DemoBlaze 1-13,text,true,,560,404,9,9,https://api.demoblaze.com/check,289,0,0
1607676148080,314,Cart-Post view cart,200,OK,DemoBlaze 1-15,text,true,,564,420,9,9,https://api.demoblaze.com/viewcart,314,0,0
1607676148120,282,Cart-Post view,200,OK,DemoBlaze 1-12,text,true,,697,379,9,9,https://api.demoblaze.com/view,282,0,0
1607676148165,284,Cart-Post check,200,OK,DemoBlaze 1-18,text,true,,560,404,9,9,https://api.demoblaze.com/check,284,0,0
1607676148155,301,Cart-Post view cart,200,OK,DemoBlaze 1-14,text,true,,564,420,9,9,https://api.demoblaze.com/viewcart,301,0,0
1607676148207,297,Cart-Post view cart,200,OK,DemoBlaze 1-16,text,true,,564,420,9,9,https://api.demoblaze.com/viewcart,297,0,0
1607676148235,314,Cart-Post view cart,200,OK,DemoBlaze 1-17,text,true,,564,420,9,9,https://api.demoblaze.com/viewcart,314,0,0
1607676148217,333,Place order-Post delete cart,200,OK,DemoBlaze 1-19,text,true,,397,396,9,9,https://api.demoblaze.com/deletecart,333,0,0
1607676148243,307,Cart-Post view cart,200,OK,DemoBlaze 1-20,text,true,,564,420,9,9,https://api.demoblaze.com/viewcart,307,0,0
1607676148278,294,Cart-Post view cart,200,OK,DemoBlaze 1-13,text,true,,394,420,9,9,https://api.demoblaze.com/viewcart,294,0,0
1607676148550,65,Place order-Get index,200,OK,DemoBlaze 1-19,text,true,,4920,390,9,9,https://demoblaze.com/index.html,64,0,0
1607676148402,264,Place order-Options delete cart,200,OK,DemoBlaze 1-12,text,true,,509,411,9,9,https://api.demoblaze.com/deletecart,264,0,0
1607676148394,286,Cart-Post view,200,OK,DemoBlaze 1-15,text,true,,697,379,9,9,https://api.demoblaze.com/view,286,0,0
1607676148456,287,Cart-Post view,200,OK,DemoBlaze 1-14,text,true,,697,379,9,9,https://api.demoblaze.com/view,287,0,0
1607676148450,298,Cart-Post view cart,200,OK,DemoBlaze 1-18,text,true,,394,420,9,9,https://api.demoblaze.com/viewcart,298,0,0
1607676148504,280,Cart-Post view,200,OK,DemoBlaze 1-16,text,true,,697,379,9,9,https://api.demoblaze.com/view,280,0,0
1607676148550,282,Cart-Post view,200,OK,DemoBlaze 1-20,text,true,,697,379,9,9,https://api.demoblaze.com/view,282,0,0
1607676148549,285,Cart-Post view,200,OK,DemoBlaze 1-17,text,true,,697,379,9,9,https://api.demoblaze.com/view,285,0,0
1607676148572,291,Cart-Post view,200,OK,DemoBlaze 1-13,text,true,,697,379,9,9,https://api.demoblaze.com/view,291,0,0
1607676148615,284,Place order-Post check,200,OK,DemoBlaze 1-19,text,true,,560,405,9,9,https://api.demoblaze.com/check,284,0,0
1607676148666,281,Place order-Post delete cart,200,OK,DemoBlaze 1-12,text,true,,397,396,9,9,https://api.demoblaze.com/deletecart,281,0,0
1607676148680,269,Place order-Options delete cart,200,OK,DemoBlaze 1-15,text,true,,509,411,9,9,https://api.demoblaze.com/deletecart,269,0,0
1607676148899,58,Logout,200,OK,DemoBlaze 1-19,text,true,,4920,391,9,9,https://demoblaze.com/index.html,57,0,0
1607676148743,259,Place order-Options delete cart,200,OK,DemoBlaze 1-14,text,true,,509,411,9,9,https://api.demoblaze.com/deletecart,259,0,0
1607676148748,282,Cart-Post view,200,OK,DemoBlaze 1-18,text,true,,697,379,9,9,https://api.demoblaze.com/view,282,0,0
1607676148784,264,Place order-Options delete cart,200,OK,DemoBlaze 1-16,text,true,,509,411,9,9,https://api.demoblaze.com/deletecart,264,0,0
1607676148833,262,Place order-Options delete cart,200,OK,DemoBlaze 1-20,text,true,,509,411,9,9,https://api.demoblaze.com/deletecart,262,0,0
1607676148834,262,Place order-Options delete cart,200,OK,DemoBlaze 1-17,text,true,,509,411,9,9,https://api.demoblaze.com/deletecart,262,0,0
1607676148864,258,Place order-Options delete cart,200,OK,DemoBlaze 1-13,text,true,,509,411,9,9,https://api.demoblaze.com/deletecart,258,0,0
1607676148947,266,Place order-Get index,200,OK,DemoBlaze 1-12,text,true,,4924,390,9,9,https://demoblaze.com/index.html,265,0,0
1607676148949,277,Place order-Post delete cart,200,OK,DemoBlaze 1-15,text,true,,397,396,9,9,https://api.demoblaze.com/deletecart,277,0,0
1607676149226,60,Place order-Get index,200,OK,DemoBlaze 1-15,text,true,,4920,390,9,9,https://demoblaze.com/index.html,59,0,0
1607676149002,291,Place order-Post delete cart,200,OK,DemoBlaze 1-14,text,true,,397,396,9,9,https://api.demoblaze.com/deletecart,291,0,0
1607676149030,269,Place order-Options delete cart,200,OK,DemoBlaze 1-18,text,true,,509,411,9,9,https://api.demoblaze.com/deletecart,269,0,0
1607676149048,297,Place order-Post delete cart,200,OK,DemoBlaze 1-16,text,true,,397,396,9,9,https://api.demoblaze.com/deletecart,297,0,0
1607676148960,395,Launch-Get home,200,OK,DemoBlaze 1-19,text,true,,4920,338,9,9,https://demoblaze.com/,395,0,1
1607676149293,69,Place order-Get index,200,OK,DemoBlaze 1-14,text,true,,4920,390,9,9,https://demoblaze.com/index.html,68,0,0
1607676149095,280,Place order-Post delete cart,200,OK,DemoBlaze 1-20,text,true,,397,396,9,9,https://api.demoblaze.com/deletecart,280,0,0
1607676149096,286,Place order-Post delete cart,200,OK,DemoBlaze 1-17,text,true,,397,396,9,9,https://api.demoblaze.com/deletecart,286,0,0
1607676149122,274,Place order-Post delete cart,200,OK,DemoBlaze 1-13,text,true,,397,396,9,9,https://api.demoblaze.com/deletecart,274,0,0
1607676149345,69,Place order-Get index,200,OK,DemoBlaze 1-16,text,true,,4920,390,9,9,https://demoblaze.com/index.html,68,0,0
1607676149213,272,Place order-Post check,200,OK,DemoBlaze 1-12,text,true,,560,405,9,9,https://api.demoblaze.com/check,272,0,0
1607676149485,60,Logout,200,OK,DemoBlaze 1-12,text,true,,4924,391,9,9,https://demoblaze.com/index.html,60,0,0
1607676149286,291,Place order-Post check,200,OK,DemoBlaze 1-15,text,true,,560,405,9,9,https://api.demoblaze.com/check,291,0,0
1607676149299,288,Place order-Post delete cart,200,OK,DemoBlaze 1-18,text,true,,397,396,9,9,https://api.demoblaze.com/deletecart,288,0,0
1607676149578,63,Logout,200,OK,DemoBlaze 1-15,text,true,,4920,391,9,9,https://demoblaze.com/index.html,63,0,0
1607676149362,282,Place order-Post check,200,OK,DemoBlaze 1-14,text,true,,565,405,9,9,https://api.demoblaze.com/check,282,0,0
1607676149587,62,Place order-Get index,200,OK,DemoBlaze 1-18,text,true,,4924,390,9,9,https://demoblaze.com/index.html,61,0,0
1607676149375,277,Place order-Get index,200,OK,DemoBlaze 1-20,text,true,,4920,390,9,9,https://demoblaze.com/index.html,276,0,0
1607676149383,274,Place order-Get index,200,OK,DemoBlaze 1-17,text,true,,4920,390,9,9,https://demoblaze.com/index.html,274,0,0
1607676149396,273,Place order-Get index,200,OK,DemoBlaze 1-13,text,true,,4920,390,9,9,https://demoblaze.com/index.html,273,0,0
1607676149414,279,Place order-Post check,200,OK,DemoBlaze 1-16,text,true,,560,405,9,9,https://api.demoblaze.com/check,279,0,0
1607676149644,69,Logout,200,OK,DemoBlaze 1-14,text,true,,4920,391,9,9,https://demoblaze.com/index.html,69,0,0
1607676149356,378,Login-Options login,200,OK,DemoBlaze 1-19,text,true,,509,397,9,9,https://api.demoblaze.com/login,378,0,0
1607676149693,67,Logout,200,OK,DemoBlaze 1-16,text,true,,4920,391,9,9,https://demoblaze.com/index.html,67,0,0
1607676149716,196,Launch-Get home,200,OK,DemoBlaze 1-14,text,true,,4920,338,9,9,https://demoblaze.com/,196,0,1
1607676149652,285,Place order-Post check,200,OK,DemoBlaze 1-20,text,true,,560,405,9,9,https://api.demoblaze.com/check,285,0,0
1607676149649,290,Place order-Post check,200,OK,DemoBlaze 1-18,text,true,,560,405,9,9,https://api.demoblaze.com/check,290,0,0
1607676149657,287,Place order-Post check,200,OK,DemoBlaze 1-17,text,true,,560,405,9,9,https://api.demoblaze.com/check,287,0,0
1607676149549,397,Launch-Get home,200,OK,DemoBlaze 1-12,text,true,,4920,338,9,9,https://demoblaze.com/,397,0,0
1607676149763,190,Launch-Get home,200,OK,DemoBlaze 1-16,text,true,,4920,338,9,9,https://demoblaze.com/,190,0,1
1607676149669,303,Place order-Post check,200,OK,DemoBlaze 1-13,text,true,,560,405,9,9,https://api.demoblaze.com/check,303,0,0
1607676149937,65,Logout,200,OK,DemoBlaze 1-20,text,true,,4920,391,9,9,https://demoblaze.com/index.html,64,0,0
1607676149939,68,Logout,200,OK,DemoBlaze 1-18,text,true,,4924,391,9,9,https://demoblaze.com/index.html,68,0,0
1607676149944,69,Logout,200,OK,DemoBlaze 1-17,text,true,,4920,391,9,9,https://demoblaze.com/index.html,69,0,0
1607676149734,300,Login-Post user credential,200,OK,DemoBlaze 1-19,text,true,,513,408,9,9,https://api.demoblaze.com/login,300,0,0
1607676149972,63,Logout,200,OK,DemoBlaze 1-13,text,true,,4920,391,9,9,https://demoblaze.com/index.html,63,0,0
1607676149644,395,Launch-Get home,200,OK,DemoBlaze 1-15,text,true,,4920,338,9,9,https://demoblaze.com/,394,0,2
1607676150016,202,Launch-Get home,200,OK,DemoBlaze 1-17,text,true,,4920,338,9,9,https://demoblaze.com/,202,0,1
1607676149912,381,Login-Options login,200,OK,DemoBlaze 1-14,text,true,,509,397,9,9,https://api.demoblaze.com/login,381,0,1
1607676150034,288,Login-Post check,200,OK,DemoBlaze 1-19,text,true,,560,395,9,9,https://api.demoblaze.com/check,288,0,0
1607676149947,382,Login-Options login,200,OK,DemoBlaze 1-12,text,true,,509,397,9,9,https://api.demoblaze.com/login,382,0,1
1607676149954,379,Login-Options login,200,OK,DemoBlaze 1-16,text,true,,509,397,9,9,https://api.demoblaze.com/login,379,0,0
1607676150010,386,Launch-Get home,200,OK,DemoBlaze 1-18,text,true,,4920,338,9,9,https://demoblaze.com/,385,0,2
1607676150039,362,Login-Options login,200,OK,DemoBlaze 1-15,text,true,,513,397,9,9,https://api.demoblaze.com/login,362,0,1
1607676150004,418,Launch-Get home,200,OK,DemoBlaze 1-20,text,true,,4920,338,9,9,https://demoblaze.com/,418,0,1
1607676150038,400,Launch-Get home,200,OK,DemoBlaze 1-13,text,true,,4920,338,9,9,https://demoblaze.com/,399,0,2
1607676150323,253,Browse laptops-Options bycat,200,OK,DemoBlaze 1-19,text,true,,509,397,9,9,https://api.demoblaze.com/bycat,253,0,0
1607676150218,371,Login-Options login,200,OK,DemoBlaze 1-17,text,true,,509,397,9,9,https://api.demoblaze.com/login,371,0,1
1607676150294,304,Login-Post user credential,200,OK,DemoBlaze 1-14,text,true,,513,408,9,9,https://api.demoblaze.com/login,304,0,0
1607676150329,305,Login-Post user credential,200,OK,DemoBlaze 1-12,text,true,,513,408,9,9,https://api.demoblaze.com/login,305,0,0
1607676150333,301,Login-Post user credential,200,OK,DemoBlaze 1-16,text,true,,513,408,9,9,https://api.demoblaze.com/login,301,0,0
1607676150402,303,Login-Post user credential,200,OK,DemoBlaze 1-15,text,true,,513,408,9,9,https://api.demoblaze.com/login,303,0,0
1607676150396,388,Login-Options login,200,OK,DemoBlaze 1-18,text,true,,509,397,9,9,https://api.demoblaze.com/login,388,0,1
1607676150438,379,Login-Options login,200,OK,DemoBlaze 1-13,text,true,,509,397,9,9,https://api.demoblaze.com/login,379,0,1
1607676150423,397,Login-Options login,200,OK,DemoBlaze 1-20,text,true,,509,397,9,9,https://api.demoblaze.com/login,397,0,1
1607676150577,298,Browse laptops-Post bycat,200,OK,DemoBlaze 1-19,text,true,,1445,381,9,9,https://api.demoblaze.com/bycat,298,0,0
1607676150598,290,Login-Post check,200,OK,DemoBlaze 1-14,text,true,,560,395,9,9,https://api.demoblaze.com/check,290,0,0
1607676150589,311,Login-Post user credential,200,OK,DemoBlaze 1-17,text,true,,513,408,9,9,https://api.demoblaze.com/login,311,0,0
1607676150635,270,Login-Post check,200,OK,DemoBlaze 1-16,text,true,,560,395,9,9,https://api.demoblaze.com/check,270,0,0
1607676150634,298,Login-Post check,200,OK,DemoBlaze 1-12,text,true,,560,395,9,9,https://api.demoblaze.com/check,298,0,0
1607676150875,64,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-19,text,true,,5369,388,9,9,https://demoblaze.com/prod.html?idp_=15,63,0,0
1607676150705,284,Login-Post check,200,OK,DemoBlaze 1-15,text,true,,560,395,9,9,https://api.demoblaze.com/check,284,0,0
1607676150784,302,Login-Post user credential,200,OK,DemoBlaze 1-18,text,true,,513,408,9,9,https://api.demoblaze.com/login,302,0,0
1607676150817,308,Login-Post user credential,200,OK,DemoBlaze 1-13,text,true,,513,408,9,9,https://api.demoblaze.com/login,308,0,0
1607676150821,306,Login-Post user credential,200,OK,DemoBlaze 1-20,text,true,,513,408,9,9,https://api.demoblaze.com/login,306,0,0
1607676150888,262,Browse laptops-Options bycat,200,OK,DemoBlaze 1-14,text,true,,509,397,9,9,https://api.demoblaze.com/bycat,262,0,0
1607676150905,247,Browse laptops-Options bycat,200,OK,DemoBlaze 1-16,text,true,,509,397,9,9,https://api.demoblaze.com/bycat,247,0,0
1607676150900,284,Login-Post check,200,OK,DemoBlaze 1-17,text,true,,560,395,9,9,https://api.demoblaze.com/check,284,0,0
1607676150932,257,Browse laptops-Options bycat,200,OK,DemoBlaze 1-12,text,true,,509,397,9,9,https://api.demoblaze.com/bycat,257,0,0
1607676150939,281,Select MacBook Pro-Post check,200,OK,DemoBlaze 1-19,text,true,,560,412,9,9,https://api.demoblaze.com/check,281,0,0
1607676150989,251,Browse laptops-Options bycat,200,OK,DemoBlaze 1-15,text,true,,509,397,9,9,https://api.demoblaze.com/bycat,251,0,0
1607676151086,284,Login-Post check,200,OK,DemoBlaze 1-18,text,true,,560,395,9,9,https://api.demoblaze.com/check,284,0,0
1607676151125,287,Login-Post check,200,OK,DemoBlaze 1-13,text,true,,560,395,9,9,https://api.demoblaze.com/check,287,0,0
1607676151127,288,Login-Post check,200,OK,DemoBlaze 1-20,text,true,,560,395,9,9,https://api.demoblaze.com/check,288,0,0
1607676151150,287,Browse laptops-Post bycat,200,OK,DemoBlaze 1-14,text,true,,1445,381,9,9,https://api.demoblaze.com/bycat,287,0,0
1607676151152,286,Browse laptops-Post bycat,200,OK,DemoBlaze 1-16,text,true,,1445,381,9,9,https://api.demoblaze.com/bycat,286,0,0
1607676151184,257,Browse laptops-Options bycat,200,OK,DemoBlaze 1-17,text,true,,509,397,9,9,https://api.demoblaze.com/bycat,257,0,0
1607676151189,288,Browse laptops-Post bycat,200,OK,DemoBlaze 1-12,text,true,,1445,381,9,9,https://api.demoblaze.com/bycat,288,0,0
1607676151437,64,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-14,text,true,,5373,388,9,9,https://demoblaze.com/prod.html?idp_=15,64,0,0
1607676151221,286,Select MacBook Pro-Post view,200,OK,DemoBlaze 1-19,text,true,,697,390,9,9,https://api.demoblaze.com/view,286,0,0
1607676151240,294,Browse laptops-Post bycat,200,OK,DemoBlaze 1-15,text,true,,1445,381,9,9,https://api.demoblaze.com/bycat,294,0,0
1607676151535,62,Select MacBook Pro-Get prod,200,OK,DemoBlaze 1-15,text,true,,5373,388,9,9,https://demoblaze.com/prod.html?idp_=15,62,0,0
1607676151370,265,Browse laptops-Options bycat,200,OK,DemoBlaze 1-18,text,true,,509,397,9,9,https://api.demoblaze.com/bycat,265,0,0
